ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type, Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue,
116,238116,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/21/2023,5:30 AM,219,1449,2,2/21/2023,11:09 AM,International,4,TRUE,74216,4347,169,10,62,97,6101,5298,1075,0,0,0,0,0,0,0
117,230117,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/21/2023,8:25 AM,219,1449,2,2/21/2023,2:04 PM,International,4,TRUE,74216,4347,162,14,48,100,9990,3095,1241,0,0,0,0,0,0,0
118,231118,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/21/2023,12:10 PM,219,1449,2,2/21/2023,5:49 PM,International,4,TRUE,74216,4347,141,13,42,86,11398,3904,877,0,0,0,0,0,0,0
119,232119,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/21/2023,3:05 PM,219,1449,2,2/21/2023,8:44 PM,International,4,TRUE,74216,4347,157,15,55,87,8766,5058,843,0,0,0,0,0,0,0
120,233120,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/21/2023,6:50 PM,219,1449,2,2/22/2023,12:29 AM,International,4,TRUE,74216,4347,154,9,44,101,8954,5887,946,0,0,0,0,0,0,0
121,234121,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/21/2023,5:30 AM,219,1449,-2,2/21/2023,7:09 AM,International,4,TRUE,71962,4347,155,10,60,85,10398,3221,722,0,0,0,0,0,0,0
122,235122,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/21/2023,8:25 AM,219,1449,-2,2/21/2023,10:04 AM,International,4,TRUE,71962,4347,144,13,40,91,5999,4338,1379,0,0,0,0,0,0,0
123,236123,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/21/2023,12:10 PM,219,1449,-2,2/21/2023,1:49 PM,International,4,TRUE,71962,4347,146,15,40,91,10757,3557,1180,0,0,0,0,0,0,0
124,237124,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/21/2023,3:05 PM,219,1449,-2,2/21/2023,4:44 PM,International,4,TRUE,71962,4347,172,8,63,101,5014,5083,853,0,0,0,0,0,0,0
125,238125,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/21/2023,6:50 PM,219,1449,-2,2/21/2023,8:29 PM,International,4,TRUE,71962,4347,148,9,40,99,7407,3193,1068,0,0,0,0,0,0,0
126,230126,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/21/2023,5:30 AM,639,4662,8,2/22/2023,12:09 AM,International,12,TRUE,77642,13986,153,10,54,89,10218,3870,591,0,0,0,0,0,0,0
127,231127,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/21/2023,8:25 AM,639,4662,8,2/22/2023,3:04 AM,International,12,TRUE,77642,13986,170,14,57,99,9766,2853,724,0,0,0,0,0,0,0
128,232128,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/21/2023,12:10 PM,639,4662,8,2/22/2023,6:49 AM,International,12,TRUE,77642,13986,147,11,49,87,8836,5880,1104,0,0,0,0,0,0,0
129,233129,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/21/2023,3:05 PM,639,4662,8,2/22/2023,9:44 AM,International,12,TRUE,77642,13986,157,12,55,90,7029,2859,926,0,0,0,0,0,0,0
130,234130,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/21/2023,5:30 AM,639,4662,-8,2/21/2023,8:09 AM,International,12,TRUE,75395,13986,156,10,51,95,10503,5532,1214,0,0,0,0,0,0,0
131,235131,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/21/2023,8:25 AM,639,4662,-8,2/21/2023,11:04 AM,International,12,TRUE,75395,13986,170,15,60,95,11013,4515,1283,0,0,0,0,0,0,0
132,236132,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/21/2023,12:10 PM,639,4662,-8,2/21/2023,2:49 PM,International,12,TRUE,75395,13986,143,11,45,87,9189,5490,784,0,0,0,0,0,0,0
133,237133,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/21/2023,3:05 PM,639,4662,-8,2/21/2023,5:44 PM,International,12,TRUE,75395,13986,155,10,48,97,10722,5655,704,0,0,0,0,0,0,0
134,238134,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/21/2023,6:50 PM,639,4662,-8,2/21/2023,9:29 PM,International,12,TRUE,75395,13986,152,9,41,102,7206,5427,644,0,0,0,0,0,0,0
135,230135,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/21/2023,9:45 PM,639,4662,-8,2/22/2023,12:24 AM,International,12,TRUE,75395,13986,161,15,44,102,5663,3055,978,0,0,0,0,0,0,0
136,231136,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/22/2023,1:30 AM,639,4662,-8,2/22/2023,4:09 AM,International,12,TRUE,75395,13986,161,11,57,93,7880,3131,694,0,0,0,0,0,0,0
137,232137,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/21/2023,5:30 AM,725,5322,16,2/22/2023,9:35 AM,International,14,TRUE,75058,15966,162,14,49,99,5378,3505,855,0,0,0,0,0,0,0
138,233138,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/21/2023,8:25 AM,725,5322,16,2/22/2023,12:30 PM,International,14,TRUE,75058,15966,162,12,46,104,6509,5980,730,0,0,0,0,0,0,0
139,234139,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/21/2023,12:10 PM,725,5322,16,2/22/2023,4:15 PM,International,14,TRUE,75058,15966,175,9,62,104,4690,4107,908,0,0,0,0,0,0,0
140,235140,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/21/2023,3:05 PM,725,5322,16,2/22/2023,7:10 PM,International,14,TRUE,75058,15966,153,9,40,104,7371,4224,784,0,0,0,0,0,0,0
141,236141,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,2/21/2023,5:30 AM,725,5322,-16,2/21/2023,1:35 AM,International,14,TRUE,51377,15966,158,8,54,96,11617,5079,1115,0,0,0,0,0,0,0
142,237142,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,2/21/2023,8:25 AM,725,5322,-16,2/21/2023,4:30 AM,International,14,TRUE,51377,15966,152,12,47,93,5419,5258,805,0,0,0,0,0,0,0
143,238143,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,2/21/2023,12:10 PM,725,5322,-16,2/21/2023,8:15 AM,International,14,TRUE,51377,15966,162,9,60,93,9944,4185,1142,0,0,0,0,0,0,0
144,230144,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/22/2023,5:30 AM,94,551,1,2/22/2023,8:04 AM,Domestic,0,FALSE,13961,1102,151,13,49,89,3218,1146,266,0,0,0,0,0,0,0
145,231145,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/22/2023,8:25 AM,94,551,1,2/22/2023,10:59 AM,Domestic,0,FALSE,13961,1102,152,12,48,92,2738,596,188,0,0,0,0,0,0,0
146,232146,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/22/2023,12:10 PM,94,551,1,2/22/2023,2:44 PM,Domestic,0,FALSE,13961,1102,170,13,58,99,1548,943,484,0,0,0,0,0,0,0
147,233147,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/22/2023,3:05 PM,94,551,1,2/22/2023,5:39 PM,Domestic,0,FALSE,13961,1102,152,8,44,100,1316,611,252,0,0,0,0,0,0,0
148,234148,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/22/2023,6:50 PM,94,551,1,2/22/2023,9:24 PM,Domestic,0,FALSE,13961,1102,161,15,57,89,1200,1137,258,0,0,0,0,0,0,0
149,235149,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/22/2023,9:45 PM,94,551,1,2/23/2023,12:19 AM,Domestic,0,FALSE,13961,1102,156,12,54,90,1764,672,333,0,0,0,0,0,0,0
150,236150,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/22/2023,5:30 AM,94,551,-1,2/22/2023,6:04 AM,Domestic,0,FALSE,19933,1102,160,14,57,89,1465,928,223,0,0,0,0,0,0,0
151,237151,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/22/2023,8:25 AM,94,551,-1,2/22/2023,8:59 AM,Domestic,0,FALSE,19933,1102,147,11,40,96,2366,835,343,0,0,0,0,0,0,0
152,238152,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/22/2023,12:10 PM,94,551,-1,2/22/2023,12:44 PM,Domestic,0,FALSE,19933,1102,163,10,49,104,2736,1102,291,0,0,0,0,0,0,0
153,230153,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/22/2023,3:05 PM,94,551,-1,2/22/2023,3:39 PM,Domestic,0,FALSE,19933,1102,163,12,47,104,3314,913,478,0,0,0,0,0,0,0
154,231154,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/22/2023,5:30 AM,113,714,-1,2/22/2023,6:23 AM,Domestic,0,FALSE,14219,1428,152,11,44,97,2392,1123,247,0,0,0,0,0,0,0
155,232155,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/22/2023,8:25 AM,113,714,-1,2/22/2023,9:18 AM,Domestic,0,FALSE,14219,1428,143,8,42,93,2706,777,388,0,0,0,0,0,0,0
156,233156,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/22/2023,12:10 PM,113,714,-1,2/22/2023,1:03 PM,Domestic,0,FALSE,14219,1428,158,8,58,92,2157,1014,234,0,0,0,0,0,0,0
157,234157,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/22/2023,3:05 PM,113,714,-1,2/22/2023,3:58 PM,Domestic,0,FALSE,14219,1428,163,12,55,96,2848,978,403,0,0,0,0,0,0,0
158,235158,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/22/2023,6:50 PM,113,714,-1,2/22/2023,7:43 PM,Domestic,0,FALSE,14219,1428,155,12,44,99,3214,1140,327,0,0,0,0,0,0,0
159,236159,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/22/2023,5:30 AM,113,714,1,2/22/2023,8:23 AM,Domestic,0,FALSE,10484,1428,145,10,48,87,2258,1005,256,0,0,0,0,0,0,0
160,237160,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/22/2023,8:25 AM,113,714,1,2/22/2023,11:18 AM,Domestic,0,FALSE,10484,1428,147,12,48,87,2349,679,130,0,0,0,0,0,0,0
161,238161,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/22/2023,12:10 PM,113,714,1,2/22/2023,3:03 PM,Domestic,0,FALSE,10484,1428,157,11,48,98,1592,908,265,0,0,0,0,0,0,0
162,230162,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/22/2023,3:05 PM,113,714,1,2/22/2023,5:58 PM,Domestic,0,FALSE,10484,1428,178,14,61,103,2744,811,229,0,0,0,0,0,0,0
163,231163,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/22/2023,6:50 PM,113,714,1,2/22/2023,9:43 PM,Domestic,0,FALSE,10484,1428,149,13,43,93,2388,747,133,0,0,0,0,0,0,0
164,232164,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/22/2023,9:45 PM,113,714,1,2/23/2023,12:38 AM,Domestic,0,FALSE,10484,1428,174,8,62,104,2082,575,183,0,0,0,0,0,0,0
165,233165,El Paso International Airport,ELP,Chicago International Airport,ORD,2/22/2023,5:30 AM,176,1235,1,2/22/2023,9:26 AM,Domestic,0,FALSE,12805,2470,151,14,48,89,2736,589,414,0,0,0,0,0,0,0
166,234166,El Paso International Airport,ELP,Chicago International Airport,ORD,2/22/2023,8:25 AM,176,1235,1,2/22/2023,12:21 PM,Domestic,0,FALSE,12805,2470,159,8,48,103,1308,902,340,0,0,0,0,0,0,0
167,235167,El Paso International Airport,ELP,Chicago International Airport,ORD,2/22/2023,12:10 PM,176,1235,1,2/22/2023,4:06 PM,Domestic,0,FALSE,12805,2470,173,13,61,99,2193,1028,428,0,0,0,0,0,0,0
168,236168,El Paso International Airport,ELP,Chicago International Airport,ORD,2/22/2023,3:05 PM,176,1235,1,2/22/2023,7:01 PM,Domestic,0,FALSE,12805,2470,153,10,47,96,2063,722,157,0,0,0,0,0,0,0
169,237169,El Paso International Airport,ELP,Chicago International Airport,ORD,2/22/2023,6:50 PM,176,1235,1,2/22/2023,10:46 PM,Domestic,0,FALSE,12805,2470,136,10,40,86,2800,1065,463,0,0,0,0,0,0,0
170,238170,El Paso International Airport,ELP,Chicago International Airport,ORD,2/22/2023,9:45 PM,176,1235,1,2/23/2023,1:41 AM,Domestic,0,FALSE,12805,2470,161,12,57,92,3046,898,517,0,0,0,0,0,0,0
171,230171,El Paso International Airport,ELP,Chicago International Airport,ORD,2/23/2023,1:30 AM,176,1235,1,2/23/2023,5:26 AM,Domestic,0,FALSE,12805,2470,168,9,62,97,1262,1167,259,0,0,0,0,0,0,0
172,231172,Chicago International Airport,ORD,El Paso International Airport,ELP,2/22/2023,5:30 AM,176,1235,-1,2/22/2023,7:26 AM,Domestic,0,FALSE,11175,2470,146,8,41,97,1781,572,201,0,0,0,0,0,0,0
173,232173,Chicago International Airport,ORD,El Paso International Airport,ELP,2/22/2023,8:25 AM,176,1235,-1,2/22/2023,10:21 AM,Domestic,0,FALSE,11175,2470,151,14,48,89,1898,738,175,0,0,0,0,0,0,0
174,233174,Chicago International Airport,ORD,El Paso International Airport,ELP,2/22/2023,12:10 PM,176,1235,-1,2/22/2023,2:06 PM,Domestic,0,FALSE,11175,2470,148,13,40,95,2928,862,130,0,0,0,0,0,0,0
175,234175,Chicago International Airport,ORD,El Paso International Airport,ELP,2/22/2023,3:05 PM,176,1235,-1,2/22/2023,5:01 PM,Domestic,0,FALSE,11175,2470,174,9,64,101,2656,1187,377,0,0,0,0,0,0,0
176,235176,Chicago International Airport,ORD,El Paso International Airport,ELP,2/22/2023,6:50 PM,176,1235,-1,2/22/2023,8:46 PM,Domestic,0,FALSE,11175,2470,175,12,62,101,2786,634,257,0,0,0,0,0,0,0
177,236177,Chicago International Airport,ORD,El Paso International Airport,ELP,2/22/2023,9:45 PM,176,1235,-1,2/22/2023,11:41 PM,Domestic,0,FALSE,11175,2470,168,13,55,100,1209,792,364,0,0,0,0,0,0,0
178,237178,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/22/2023,5:30 AM,181,1280,2,2/22/2023,10:31 AM,Domestic,0,FALSE,19240,2560,169,11,59,99,2925,1109,250,0,0,0,0,0,0,0
179,238179,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/22/2023,8:25 AM,181,1280,2,2/22/2023,1:26 PM,Domestic,0,FALSE,19240,2560,162,14,61,87,1976,563,286,0,0,0,0,0,0,0
180,230180,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/22/2023,12:10 PM,181,1280,2,2/22/2023,5:11 PM,Domestic,0,FALSE,19240,2560,178,15,59,104,2886,1093,223,0,0,0,0,0,0,0
181,231181,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/22/2023,3:05 PM,181,1280,2,2/22/2023,8:06 PM,Domestic,0,FALSE,19240,2560,157,9,56,92,2898,1161,534,0,0,0,0,0,0,0
182,232182,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/22/2023,6:50 PM,181,1280,2,2/22/2023,11:51 PM,Domestic,0,FALSE,19240,2560,155,10,54,91,2089,851,357,0,0,0,0,0,0,0
183,233183,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/22/2023,9:45 PM,181,1280,2,2/23/2023,2:46 AM,Domestic,0,FALSE,19240,2560,170,9,57,104,2631,882,317,0,0,0,0,0,0,0
184,234184,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,2/22/2023,5:30 AM,181,1280,-2,2/22/2023,6:31 AM,Domestic,0,FALSE,14337,2560,156,10,47,99,1848,589,341,0,0,0,0,0,0,0
185,235185,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,2/22/2023,8:25 AM,181,1280,-2,2/22/2023,9:26 AM,Domestic,0,FALSE,14337,2560,171,12,61,98,1944,782,179,0,0,0,0,0,0,0
186,236186,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,2/22/2023,12:10 PM,181,1280,-2,2/22/2023,1:11 PM,Domestic,0,FALSE,14337,2560,149,12,46,91,2199,1178,545,0,0,0,0,0,0,0
187,237187,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/22/2023,5:30 AM,256,1903,2,2/22/2023,11:46 AM,Domestic,0,FALSE,10889,3806,162,10,49,103,2733,994,325,0,0,0,0,0,0,0
188,238188,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/22/2023,8:25 AM,256,1903,2,2/22/2023,2:41 PM,Domestic,0,FALSE,10889,3806,160,14,50,96,1340,768,370,0,0,0,0,0,0,0
189,230189,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/22/2023,12:10 PM,256,1903,2,2/22/2023,6:26 PM,Domestic,0,FALSE,10889,3806,146,11,45,90,1914,966,329,0,0,0,0,0,0,0
190,231190,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/22/2023,3:05 PM,256,1903,2,2/22/2023,9:21 PM,Domestic,0,FALSE,10889,3806,154,12,50,92,2493,575,393,0,0,0,0,0,0,0
191,232191,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/22/2023,6:50 PM,256,1903,2,2/23/2023,1:06 AM,Domestic,0,FALSE,10889,3806,178,15,64,99,3418,611,276,0,0,0,0,0,0,0
192,233192,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/22/2023,9:45 PM,256,1903,2,2/23/2023,4:01 AM,Domestic,0,FALSE,10889,3806,145,13,43,89,2068,746,142,0,0,0,0,0,0,0
193,234193,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/23/2023,1:30 AM,256,1903,2,2/23/2023,7:46 AM,Domestic,0,FALSE,10889,3806,150,12,42,96,2104,843,138,0,0,0,0,0,0,0
194,235194,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,2/22/2023,5:30 AM,256,1903,-2,2/22/2023,7:46 AM,Domestic,0,FALSE,13061,3806,143,10,47,86,2655,1012,376,0,0,0,0,0,0,0
195,236195,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,2/22/2023,8:25 AM,256,1903,-2,2/22/2023,10:41 AM,Domestic,0,FALSE,13061,3806,153,9,50,94,1981,1054,544,0,0,0,0,0,0,0
196,237196,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,2/22/2023,12:10 PM,256,1903,-2,2/22/2023,2:26 PM,Domestic,0,FALSE,13061,3806,141,8,40,93,2194,750,255,0,0,0,0,0,0,0
197,238197,El Paso International Airport,ELP,Boston Logan International Airport,BOS,2/22/2023,5:30 AM,275,2064,2,2/22/2023,12:05 PM,Domestic,0,FALSE,11521,4128,170,11,57,102,3337,1016,517,0,0,0,0,0,0,0
198,230198,El Paso International Airport,ELP,Boston Logan International Airport,BOS,2/22/2023,8:25 AM,275,2064,2,2/22/2023,3:00 PM,Domestic,0,FALSE,11521,4128,150,10,54,86,2538,1121,133,0,0,0,0,0,0,0
199,231199,El Paso International Airport,ELP,Boston Logan International Airport,BOS,2/22/2023,12:10 PM,275,2064,2,2/22/2023,6:45 PM,Domestic,0,FALSE,11521,4128,168,12,52,104,2722,617,535,0,0,0,0,0,0,0
200,232200,El Paso International Airport,ELP,Boston Logan International Airport,BOS,2/22/2023,3:05 PM,275,2064,2,2/22/2023,9:40 PM,Domestic,0,FALSE,11521,4128,135,9,40,86,2341,905,318,0,0,0,0,0,0,0
201,233201,El Paso International Airport,ELP,Boston Logan International Airport,BOS,2/22/2023,6:50 PM,275,2064,2,2/23/2023,1:25 AM,Domestic,0,FALSE,11521,4128,151,9,54,88,2918,714,138,0,0,0,0,0,0,0
202,234202,Boston Logan International Airport,BOS,El Paso International Airport,ELP,2/22/2023,5:30 AM,275,2064,2,2/22/2023,12:05 PM,Domestic,0,FALSE,18758,4128,152,10,42,100,1969,767,302,0,0,0,0,0,0,0
203,235203,Boston Logan International Airport,BOS,El Paso International Airport,ELP,2/22/2023,8:25 AM,275,2064,2,2/22/2023,3:00 PM,Domestic,0,FALSE,18758,4128,151,8,47,96,2811,1163,427,0,0,0,0,0,0,0
204,236204,Boston Logan International Airport,BOS,El Paso International Airport,ELP,2/22/2023,12:10 PM,275,2064,2,2/22/2023,6:45 PM,Domestic,0,FALSE,18758,4128,138,8,41,89,2443,582,446,0,0,0,0,0,0,0
205,237205,Boston Logan International Airport,BOS,El Paso International Airport,ELP,2/22/2023,3:05 PM,275,2064,2,2/22/2023,9:40 PM,Domestic,0,FALSE,18758,4128,159,8,57,94,1385,876,400,0,0,0,0,0,0,0
206,238206,Boston Logan International Airport,BOS,El Paso International Airport,ELP,2/22/2023,6:50 PM,275,2064,2,2/23/2023,1:25 AM,Domestic,0,FALSE,18758,4128,166,11,60,95,2673,1126,449,0,0,0,0,0,0,0
207,230207,El Paso International Airport,ELP,Harry Reid International Airport,LAS,2/22/2023,5:30 AM,97,582,-1,2/22/2023,6:07 AM,Domestic,0,FALSE,16488,1164,146,10,46,90,3399,665,159,0,0,0,0,0,0,0
208,231208,El Paso International Airport,ELP,Harry Reid International Airport,LAS,2/22/2023,8:25 AM,97,582,-1,2/22/2023,9:02 AM,Domestic,0,FALSE,16488,1164,173,14,61,98,1476,551,548,0,0,0,0,0,0,0
209,232209,El Paso International Airport,ELP,Harry Reid International Airport,LAS,2/22/2023,12:10 PM,97,582,-1,2/22/2023,12:47 PM,Domestic,0,FALSE,16488,1164,167,9,62,96,3342,1137,145,0,0,0,0,0,0,0
210,233210,El Paso International Airport,ELP,Harry Reid International Airport,LAS,2/22/2023,3:05 PM,97,582,-1,2/22/2023,3:42 PM,Domestic,0,FALSE,16488,1164,159,9,57,93,2816,1147,261,0,0,0,0,0,0,0
211,234211,El Paso International Airport,ELP,Harry Reid International Airport,LAS,2/22/2023,6:50 PM,97,582,-1,2/22/2023,7:27 PM,Domestic,0,FALSE,16488,1164,155,9,43,103,3361,830,173,0,0,0,0,0,0,0
212,235212,El Paso International Airport,ELP,Harry Reid International Airport,LAS,2/22/2023,9:45 PM,97,582,-1,2/22/2023,10:22 PM,Domestic,0,FALSE,16488,1164,161,10,58,93,2926,1022,177,0,0,0,0,0,0,0
213,236213,El Paso International Airport,ELP,Harry Reid International Airport,LAS,2/23/2023,1:30 AM,97,582,-1,2/23/2023,2:07 AM,Domestic,0,FALSE,16488,1164,160,15,58,87,1368,663,286,0,0,0,0,0,0,0
214,237214,Harry Reid International Airport,LAS,El Paso International Airport,ELP,2/22/2023,5:30 AM,97,582,1,2/22/2023,8:07 AM,Domestic,0,FALSE,13844,1164,146,15,41,90,3277,752,494,0,0,0,0,0,0,0
215,238215,Harry Reid International Airport,LAS,El Paso International Airport,ELP,2/22/2023,8:25 AM,97,582,1,2/22/2023,11:02 AM,Domestic,0,FALSE,13844,1164,160,11,48,101,2394,842,257,0,0,0,0,0,0,0
216,230216,Harry Reid International Airport,LAS,El Paso International Airport,ELP,2/22/2023,12:10 PM,97,582,1,2/22/2023,2:47 PM,Domestic,0,FALSE,13844,1164,155,13,42,100,2816,836,474,0,0,0,0,0,0,0
217,231217,Harry Reid International Airport,LAS,El Paso International Airport,ELP,2/22/2023,3:05 PM,97,582,1,2/22/2023,5:42 PM,Domestic,0,FALSE,13844,1164,169,8,62,99,1915,676,326,0,0,0,0,0,0,0
218,232218,Harry Reid International Airport,LAS,El Paso International Airport,ELP,2/22/2023,6:50 PM,97,582,1,2/22/2023,9:27 PM,Domestic,0,FALSE,13844,1164,165,12,58,95,2121,1186,202,0,0,0,0,0,0,0
219,233219,El Paso International Airport,ELP,Heathrow Airport,LHR,2/22/2023,5:30 AM,645,5148,7,2/22/2023,11:15 PM,International,13,TRUE,57472,15444,154,15,50,89,7296,5144,1027,0,0,0,0,0,0,0
220,234220,El Paso International Airport,ELP,Heathrow Airport,LHR,2/22/2023,8:25 AM,645,5148,7,2/23/2023,2:10 AM,International,13,TRUE,57472,15444,154,8,42,104,10407,4512,1060,0,0,0,0,0,0,0
221,235221,El Paso International Airport,ELP,Heathrow Airport,LHR,2/22/2023,12:10 PM,645,5148,7,2/23/2023,5:55 AM,International,13,TRUE,57472,15444,154,10,59,85,11047,4494,925,0,0,0,0,0,0,0
222,236222,El Paso International Airport,ELP,Heathrow Airport,LHR,2/22/2023,3:05 PM,645,5148,7,2/23/2023,8:50 AM,International,13,TRUE,57472,15444,159,11,47,101,9341,3743,976,0,0,0,0,0,0,0
223,237223,El Paso International Airport,ELP,Heathrow Airport,LHR,2/22/2023,6:50 PM,645,5148,7,2/23/2023,12:35 PM,International,13,TRUE,57472,15444,177,10,64,103,9993,5696,1405,0,0,0,0,0,0,0
